lh_or_rh,height,pitchtype,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,185.0,5.0,1.000,0.000,0.286,0.400,1.000,0.647,0.000,1.000,0.143,0.000,0.583,0.382,0.000,0.200,0.250,0.818,0.393,0.000,0.255,0.000,1.0,0.667,0.625,0.643,0.000
0,185.0,6.0,0.75,0.000,0.000,0.000,0.000,1.000,0.355,0.200,0.200,0.167,0.583,0.382,1.000,0.250,0.000,0.818,1.000,0.355,0.500,1.000,1.0,0.667,0.625,0.643,1.000
0,185.0,0.0,0.667,1.000,0.368,1.000,0.556,0.545,0.474,0.341,0.000,0.000,1.000,0.250,0.000,0.000,0.278,0.6,0.000,0.500,1.000,0.714,0.5,0.7,1.000,1.000,0.667
0,185.0,1.0,1.000,0.667,1.000,0.500,1.000,0.714,0.500,0.381,0.348,0.400,0.778,0.455,0.448,0.452,0.200,0.500,0.143,0.286,0.250,1.000,0.500,0.714,0.750,0.500,0.667
0,185.0,2.0,0.000,0.000,0.368,0.333,0.556,0.000,0.474,0.500,0.273,0.25,0.667,0.389,0.333,0.143,0.278,0.6,0.000,0.273,0.25,1.000,0.5,0.7,0.692,0.556,0.667
0,185.0,3.0,0.667,0.000,0.000,0.333,1.000,0.545,0.000,0.500,0.250,0.25,1.000,0.000,0.000,0.250,0.278,0.6,0.158,0.273,0.000,0.714,0.5,1.000,0.692,0.000,0.667
0,185.0,4.0,0.500,0.667,0.111,0.250,0.200,0.333,0.667,0.100,0.333,0.000,0.333,0.400,0.556,0.273,0.200,0.6,0.500,0.000,0.000,0.714,0.5,0.500,0.667,0.000,0.667
0,185.0,5.0,1.000,0.545,1.000,0.000,0.556,0.545,0.000,0.667,0.167,0.000,0.000,1.000,0.000,0.400,0.278,1.000,0.158,1.000,0.500,1.000,0.5,0.7,0.692,0.556,0.667
0,185.0,6.0,1.000,0.500,0.000,0.000,0.556,0.545,0.474,0.333,0.000,0.500,0.667,0.000,0.000,0.600,0.500,0.6,0.000,0.273,0.000,0.000,0.5,0.7,0.000,1.000,0.667
0,175.0,0.0,1.000,0.000,1.000,0.5,1.000,0.556,0.333,0.143,0.2,0.429,0.500,0.429,0.500,0.500,0.667,0.500,0.25,0.000,0.000,0.000,1.000,1.0,0.000,1.000,0.75
0,175.0,1.0,1.000,0.667,0.600,1.000,1.000,0.750,0.182,0.167,0.000,0.750,0.600,0.400,0.550,0.636,0.333,0.500,0.375,0.500,0.500,0.750,1.000,1.000,0.750,0.833,0.667
0,175.0,2.0,0.25,0.429,0.5,1.000,0.8,0.556,0.000,0.500,0.2,0.429,1.000,0.000,1.000,1.000,0.333,0.444,0.000,0.500,0.25,0.429,0.000,1.0,0.625,0.000,0.75
0,175.0,3.0,0.25,0.429,0.667,0.5,1.000,0.556,0.000,0.200,0.2,0.429,0.385,1.000,0.000,0.000,0.333,0.444,0.25,0.000,0.000,0.000,0.75,1.0,0.500,0.818,0.75
0,175.0,4.0,0.000,1.000,0.500,0.333,0.8,0.333,0.143,0.300,0.143,0.000,0.000,0.333,0.231,0.250,0.200,0.000,0.000,0.500,0.000,0.429,0.75,1.000,0.000,1.000,0.75
0,175.0,5.0,0.25,0.000,0.000,0.333,0.000,1.000,0.000,0.000,0.250,0.333,0.385,0.500,0.429,0.750,0.500,0.444,0.25,0.000,0.250,0.000,0.75,1.0,0.625,0.818,1.000
0,175.0,6.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.250,0.500,1.000,0.385,0.000,0.500,1.000,0.000,0.444,0.25,0.423,0.000,0.429,0.75,1.0,0.625,0.818,0.75
0,175.0,0.0,0.667,0.6,0.333,0.364,0.556,1.000,0.37,0.000,0.000,1.000,0.333,0.500,0.000,0.667,0.000,0.000,0.24,0.000,0.000,0.4,1.000,0.250,0.563,0.667,0.833
0,175.0,1.0,1.000,1.000,0.333,0.667,0.500,0.833,0.222,0.261,0.308,0.286,0.333,0.412,0.542,0.333,0.727,0.800,0.278,0.320,0.143,0.400,0.500,0.714,0.600,0.625,0.800
0,175.0,2.0,0.667,1.000,0.333,0.364,0.556,0.636,0.000,0.2,0.366,0.353,0.455,0.387,0.438,0.000,0.579,1.000,0.000,0.229,0.227,0.4,0.714,0.5,0.563,1.000,0.833
0,175.0,3.0,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.167,0.250,0.000,1.000,0.500,0.250,1.000,0.579,0.000,0.000,0.000,0.000,0.000,0.714,0.000,0.563,0.667,1.000
0,175.0,4.0,1.000,0.500,0.143,0.500,0.667,0.500,0.556,0.091,0.417,0.500,0.333,0.000,0.455,0.200,0.000,0.500,0.333,0.000,0.500,1.000,0.714,0.500,0.400,0.667,0.833
0,175.0,5.0,0.000,0.500,0.500,0.000,0.333,0.000,0.500,0.250,0.250,0.333,1.000,1.000,0.250,0.600,0.500,0.6,0.000,0.229,1.000,0.500,0.500,1.000,0.563,0.667,0.833
0,175.0,6.0,0.000,0.000,0.000,0.500,0.556,0.636,0.500,0.000,1.000,0.333,1.000,1.000,0.333,0.200,1.000,0.6,0.24,0.229,0.000,0.000,0.714,0.5,1.000,0.667,0.833
0,187.0,0.0,1.000,0.063,0.0,1.000,0.4,0.286,0.500,0.500,0.500,1.000,0.000,0.000,0.000,0.000,0.500,1.0,0.000,0.000,0.000,0.833,0.0,0.5,1.000,0.667,0.667
0,187.0,1.0,0.462,0.250,0.0,0.500,1.000,0.200,0.476,0.412,0.367,0.333,0.000,0.455,0.333,0.286,0.200,1.000,0.143,0.571,0.375,0.667,0.000,1.000,0.200,0.667,0.600
0,187.0,2.0,0.462,0.063,0.0,1.000,0.4,0.000,0.000,0.5,0.333,0.421,0.0,0.000,0.294,0.32,0.273,1.000,1.000,0.5,1.000,0.833,0.0,0.5,0.429,0.667,0.667
0,187.0,3.0,0.500,0.000,0.0,0.000,0.000,0.286,0.000,0.5,0.200,0.421,0.0,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.0,0.5,0.429,0.667,0.667
0,187.0,4.0,0.500,0.000,0.000,0.250,0.500,0.286,0.000,0.500,0.000,1.000,0.000,0.000,0.200,1.000,0.000,1.0,0.000,1.000,0.000,0.833,0.0,0.000,1.000,0.667,1.000
0,187.0,5.0,0.000,0.000,0.000,0.200,0.000,1.000,0.361,0.833,0.231,0.500,0.0,1.000,0.500,0.200,0.000,1.0,0.25,0.000,0.333,0.833,0.0,0.5,0.429,0.667,0.667
0,187.0,6.0,0.333,0.000,0.000,0.000,0.4,0.286,0.000,0.000,0.000,0.000,0.0,1.000,0.294,1.000,0.273,1.0,0.25,0.5,0.500,1.000,0.0,0.5,0.429,0.667,0.667
0,187.0,0.0,0.714,0.158,1.000,0.231,0.3,0.571,0.348,0.000,0.500,1.000,0.000,0.478,1.000,0.667,0.222,1.000,0.5,1.000,0.000,0.6,0.4299583333333333,0.2,0.286,1.0,1.0
0,187.0,1.0,1.000,0.250,1.000,0.500,0.000,0.500,0.462,0.318,0.333,0.333,0.200,0.500,0.375,0.417,0.250,0.500,0.571,0.000,0.500,0.800,0.4299583333333333,0.250,0.200,1.000,1.000
0,187.0,2.0,0.000,0.158,1.000,0.000,0.000,0.571,0.348,0.435,0.415,0.000,0.500,1.000,0.000,0.000,0.000,0.545,1.000,0.273,0.000,1.000,0.4299583333333333,0.2,0.286,1.0,1.0
0,187.0,3.0,0.714,0.333,1.000,0.500,1.000,0.571,0.500,0.500,0.333,0.000,0.25,0.000,0.000,1.000,1.000,0.000,0.500,1.000,0.500,0.6,0.4299583333333333,0.2,0.286,1.0,1.000
0,187.0,4.0,0.500,0.000,0.286,0.000,0.333,1.000,0.000,0.833,1.000,0.000,0.500,0.333,0.000,0.250,0.222,0.667,0.000,0.273,1.000,0.333,0.4299583333333333,0.000,0.500,1.000,1.0
0,187.0,5.0,0.714,0.000,0.000,0.000,0.333,0.571,0.000,0.714,0.833,0.000,0.25,1.000,0.250,0.250,0.000,0.545,0.5,0.000,0.333,0.000,0.4299583333333333,0.2,0.286,1.0,1.0
0,187.0,6.0,1.000,0.000,0.000,0.167,0.000,0.571,0.500,0.400,0.000,0.313,0.000,0.478,0.000,0.500,0.222,0.545,0.333,0.273,1.000,0.6,0.4299583333333333,0.2,0.286,1.0,1.0
0,187.0,0.0,1.000,0.000,0.000,0.500,0.364,0.375,0.667,0.000,0.000,0.357,0.000,0.333,1.000,0.250,0.333,0.4,1.000,0.500,0.35,0.467,0.4,0.286,0.000,0.2,0.75
0,187.0,1.0,0.333,0.600,0.800,0.714,1.000,0.333,0.500,0.400,0.400,0.714,0.182,0.280,0.360,0.409,0.429,0.400,0.400,0.375,0.375,0.714,0.500,0.400,0.250,0.250,0.714
0,187.0,2.0,0.375,0.3,0.276,1.000,0.500,1.000,1.000,1.000,0.000,0.357,0.267,0.341,1.000,0.333,0.333,0.4,0.4,0.000,0.000,0.000,0.4,0.000,0.294,0.2,0.75
0,187.0,3.0,0.375,0.500,0.333,0.250,0.000,0.000,0.500,0.500,0.000,0.357,0.267,0.000,0.400,0.250,0.333,0.4,0.000,0.500,0.000,0.467,0.4,0.286,1.000,0.2,0.75
0,187.0,4.0,0.333,0.000,0.000,0.167,0.000,0.375,1.000,0.250,0.250,0.000,1.000,0.286,0.143,0.333,0.333,0.4,1.000,0.286,0.429,1.000,0.4,0.000,0.294,0.000,0.75
0,187.0,5.0,0.375,0.3,0.000,0.000,0.000,0.375,0.583,0.667,0.143,0.000,0.267,0.500,0.409,0.667,0.000,0.4,0.000,0.500,0.500,0.000,0.4,0.286,1.000,0.2,0.75
0,187.0,6.0,0.000,0.333,0.154,0.600,0.364,0.375,0.000,0.750,0.500,0.000,0.267,0.667,0.800,0.200,0.500,0.4,0.500,0.000,0.333,0.000,0.4,0.286,0.294,0.2,0.75
1,183.0,0.0,0.5,0.0,0.0,0.0,1.0,0.333,0.25,0.176,0.000,0.000,1.000,0.421,0.500,0.333,0.2,0.6,0.071,0.357,0.667,0.333,1.0,1.000,0.667,0.0,1.0
1,183.0,1.0,1.000,0.000,0.000,0.0,1.000,0.500,0.200,0.167,0.200,0.333,0.429,0.000,0.667,0.429,0.250,1.000,0.143,0.273,0.000,0.000,1.0,0.333,0.667,0.000,1.000
1,183.0,3.0,0.5,0.0,0.0,0.0,1.0,0.400,0.200,0.000,0.000,0.2,0.000,1.000,0.333,0.667,0.2,0.6,0.000,0.357,0.375,0.333,1.000,0.4,0.667,0.0,1.000
1,183.0,4.0,0.000,0.000,0.0,0.0,1.000,0.273,0.167,0.333,0.000,0.2,0.000,0.500,0.500,0.533,0.2,0.500,0.000,1.000,0.375,0.333,1.0,0.000,0.667,0.0,1.0
1,183.0,5.0,1.000,0.000,0.0,0.000,1.0,0.500,0.667,0.000,0.154,0.000,0.333,0.333,1.000,0.533,0.2,0.000,0.071,1.000,0.375,0.333,1.0,0.4,0.667,0.000,1.000
1,183.0,6.0,0.000,0.000,0.000,0.0,1.0,0.000,0.25,0.176,0.500,0.2,0.000,1.000,0.000,1.000,0.2,0.6,0.071,0.000,1.000,1.000,1.0,0.4,0.667,0.0,1.0
1,183.0,0.0,0.6,0.455,0.000,0.286,1.0,0.000,0.235,0.750,0.500,0.333,0.500,0.278,0.000,0.000,1.000,0.444,0.000,0.417,0.500,0.667,0.667,0.167,0.000,0.0,0.5
1,183.0,1.0,1.000,0.000,0.167,1.000,1.000,1.000,0.000,0.211,0.600,1.000,0.750,0.400,0.154,0.667,0.500,0.571,0.000,0.500,0.100,1.000,0.500,0.167,0.200,0.000,0.333
1,183.0,2.0,0.6,0.455,0.167,0.286,1.0,0.5,0.235,0.500,0.538,0.333,1.000,0.500,0.000,0.294,0.6,0.444,1.000,0.417,1.000,0.667,0.667,0.167,0.286,0.0,0.5
1,183.0,3.0,1.000,1.000,0.000,0.286,1.0,0.5,0.000,0.250,0.538,0.333,0.000,0.333,0.000,0.000,0.6,0.000,0.000,0.333,0.000,0.667,0.667,0.167,1.000,0.0,0.5
1,183.0,4.0,0.6,0.333,1.000,0.000,1.0,0.500,0.222,0.000,0.667,0.000,0.333,0.200,0.250,0.500,0.000,0.000,0.000,0.000,0.000,0.667,0.667,0.167,0.286,0.0,1.000
1,183.0,5.0,0.000,0.400,0.000,0.000,1.0,0.000,0.333,0.000,0.500,0.000,1.000,0.000,0.667,0.294,0.6,0.444,0.000,0.417,0.188,0.000,0.667,0.167,0.286,0.0,0.5
1,183.0,6.0,0.6,1.000,0.000,0.250,1.0,0.5,0.235,0.000,0.000,0.333,0.000,0.278,0.188,0.000,0.6,0.444,0.1,0.417,0.188,0.667,1.000,0.167,0.286,0.0,0.5
1,180.0,0.0,0.625,0.5,1.000,0.429,1.0,0.296,0.000,0.333,0.000,0.000,0.143,0.000,1.000,0.125,0.714,0.000,0.000,0.25,0.500,0.375,0.333,0.538,0.455,0.667,1.000
1,180.0,1.0,1.000,0.333,1.000,0.429,1.000,0.250,0.385,0.364,0.235,0.667,0.500,0.286,0.364,0.333,0.600,0.667,0.455,0.250,0.444,0.333,0.000,0.500,0.500,0.000,0.500
1,180.0,2.0,0.625,1.000,0.417,0.429,1.0,0.296,0.000,0.333,0.2,0.4,0.000,1.000,0.333,0.000,1.000,0.417,0.000,0.25,0.333,0.375,0.333,1.000,0.455,0.667,0.75
1,180.0,3.0,1.000,1.000,1.000,0.200,1.0,0.000,0.000,0.500,1.000,0.4,0.143,0.200,0.500,0.000,0.714,0.500,0.45,0.000,0.318,0.000,0.333,1.000,0.000,0.667,1.000
1,180.0,4.0,0.500,0.500,0.333,1.000,1.0,0.231,0.000,0.182,0.000,0.000,0.000,0.200,0.222,0.333,0.714,0.000,0.400,0.333,0.000,0.375,0.333,0.000,0.455,1.000,0.75
1,180.0,5.0,0.625,0.333,0.333,1.000,1.0,0.333,0.143,0.000,0.000,0.4,0.143,0.800,1.000,0.000,0.714,0.000,1.000,0.333,1.000,1.000,0.500,0.000,0.455,1.000,0.75
1,180.0,6.0,0.500,0.500,0.000,0.429,1.0,1.000,0.143,0.250,0.2,0.4,0.143,1.000,0.167,0.250,0.714,1.000,0.45,0.25,0.000,0.375,0.333,1.000,0.500,0.667,0.75
1,180.0,0.0,0.375,1.000,0.000,0.308,0.667,0.167,0.000,0.000,0.000,0.5,0.000,1.000,0.000,0.000,0.5,0.444,0.500,0.667,1.000,0.000,1.0,0.5,0.2,0.5,1.0
1,180.0,1.0,1.000,0.000,0.000,0.750,1.000,0.200,0.286,0.667,0.182,0.667,0.375,0.300,0.381,0.316,0.400,0.600,0.111,0.316,0.357,0.667,1.000,0.500,0.250,0.500,1.000
1,180.0,2.0,0.375,0.19,0.3,0.308,1.000,0.167,0.000,0.000,0.000,0.5,0.000,0.000,0.447,0.353,1.000,0.444,0.000,0.000,0.000,0.5,1.0,0.5,0.2,0.5,1.0
1,180.0,3.0,0.375,0.000,0.500,0.000,0.667,0.400,0.000,0.333,0.217,0.5,0.000,0.667,1.000,0.667,0.5,0.000,1.000,0.000,0.000,0.5,1.0,0.5,0.2,1.000,1.0
1,180.0,4.0,0.333,0.100,0.429,0.250,0.667,0.077,0.300,0.417,0.000,0.000,0.333,0.200,0.375,0.200,0.5,0.500,0.000,0.167,0.500,0.5,1.0,0.5,0.000,0.000,1.0
1,180.0,5.0,0.000,0.500,0.400,0.000,0.000,0.200,0.286,0.143,0.500,0.5,0.000,0.375,0.750,0.000,0.5,0.444,0.000,0.281,1.000,0.5,1.0,0.5,0.000,0.5,1.0
1,180.0,6.0,0.375,0.167,0.000,0.000,0.667,0.000,0.143,0.600,0.333,0.5,0.000,0.667,0.000,1.000,0.5,0.000,0.500,0.000,0.000,0.5,1.0,0.5,0.2,0.5,1.0
1,180.0,0.0,0.462,1.000,0.500,0.455,1.0,0.15,0.000,0.000,0.500,0.0,1.000,0.211,0.371,0.000,0.143,1.000,0.000,0.235,0.500,0.556,1.0,0.4,1.000,1.000,0.857
1,180.0,1.0,1.000,1.000,0.667,0.667,1.0,0.250,0.154,0.400,0.476,0.000,0.250,0.071,0.353,0.310,0.200,0.250,0.273,0.222,0.444,0.571,1.000,0.250,0.222,0.500,0.833
1,180.0,2.0,0.462,0.4,0.381,1.000,1.0,0.000,0.500,0.353,0.406,0.0,0.250,0.211,0.371,0.282,0.143,0.625,0.000,0.000,0.000,0.556,1.0,0.4,0.417,0.556,0.857
1,180.0,3.0,0.500,0.250,0.000,0.455,1.0,0.000,0.200,0.333,0.000,0.000,0.500,0.000,0.000,0.000,0.143,1.000,0.000,0.250,0.294,0.556,1.0,1.000,0.417,0.556,0.857
1,180.0,4.0,0.167,0.400,0.167,0.500,1.0,0.250,0.429,0.400,0.250,0.0,0.167,0.455,0.429,0.400,0.000,1.000,0.500,0.000,0.000,1.000,1.000,0.4,1.000,0.556,0.857
1,180.0,5.0,1.000,0.500,0.381,0.333,1.0,0.000,0.286,0.333,0.000,0.0,0.3,0.500,0.400,0.000,0.143,1.000,0.000,0.667,0.000,0.556,1.0,0.4,1.000,0.556,0.857
1,180.0,6.0,0.462,0.000,0.333,0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.667,0.282,0.143,0.625,0.24,1.000,0.000,0.000,1.0,0.4,0.417,0.556,1.000
0,189.0,0.0,0.857,0.000,0.667,0.188,0.444,0.333,0.333,0.667,0.200,1.000,0.632,0.636,0.571,0.250,0.500,0.571,0.500,0.500,0.000,1.000,1.0,0.75,1.000,0.500,1.0
0,189.0,1.0,1.000,1.000,0.600,1.000,0.444,0.714,0.353,0.375,0.250,0.714,0.643,0.487,0.429,0.545,0.636,0.800,0.294,0.280,0.050,0.500,1.000,0.667,0.600,1.000,1.000
0,189.0,2.0,0.000,0.944,0.000,0.188,0.444,1.000,0.000,0.000,0.000,0.500,0.500,0.000,0.500,0.500,0.667,0.000,0.286,0.243,0.000,0.000,1.0,1.000,1.000,0.75,1.0
0,189.0,3.0,1.000,0.944,0.667,0.000,0.333,1.000,0.333,0.000,0.000,0.409,0.632,0.250,0.750,0.250,1.000,0.571,0.286,0.000,0.500,0.667,1.0,0.75,0.615,0.75,1.0
0,189.0,4.0,1.000,1.000,0.429,0.250,0.667,0.500,0.333,0.292,0.250,0.000,0.667,0.176,0.500,0.600,0.667,0.000,0.000,0.200,0.333,0.667,1.000,1.000,0.000,0.000,1.000
0,189.0,5.0,0.857,1.000,0.125,0.167,0.000,0.6,0.000,0.286,0.167,0.000,0.632,0.000,1.000,1.000,1.000,0.571,0.286,0.000,0.000,1.000,1.0,0.75,0.615,0.75,1.0
0,189.0,6.0,0.500,0.944,0.375,0.000,0.500,0.000,0.500,0.125,0.286,0.500,0.632,1.000,1.000,0.000,0.667,0.571,0.286,0.000,0.107,0.667,1.0,0.75,0.615,0.75,1.0
0,189.0,0.0,1.000,1.000,0.000,0.000,0.000,0.750,0.000,0.388,0.667,1.000,1.000,0.500,0.200,0.000,0.667,0.538,0.333,0.667,0.500,0.385,1.000,1.0,0.667,0.667,0.833
0,189.0,1.0,0.857,0.000,0.833,0.333,0.667,0.846,0.583,0.321,0.462,0.667,0.667,0.394,0.256,0.348,0.650,0.500,0.313,0.333,0.444,0.167,0.833,1.000,1.000,1.000,0.750
0,189.0,2.0,0.882,0.278,0.462,0.133,0.429,0.762,0.5,0.500,0.422,0.467,0.000,0.000,0.500,0.000,0.6,0.538,1.000,0.325,0.353,0.385,0.875,1.0,0.667,0.8,0.833
0,189.0,3.0,0.882,0.200,0.000,0.000,0.429,0.762,0.600,0.400,0.400,0.500,0.500,0.000,0.143,0.000,0.6,1.000,0.000,0.000,0.353,0.000,0.875,1.0,1.000,0.8,0.833
0,189.0,4.0,0.750,0.333,0.500,0.000,0.400,0.333,0.333,0.364,0.357,0.429,0.500,0.250,0.455,0.400,0.750,0.333,0.571,0.250,0.250,0.667,1.000,1.0,0.000,1.000,1.000
0,189.0,5.0,0.882,0.500,0.500,0.250,0.500,1.000,0.000,0.500,0.286,0.000,0.500,0.250,0.556,0.333,0.000,0.538,0.393,0.325,0.000,0.500,0.875,1.0,0.667,0.000,0.833
0,189.0,6.0,1.000,0.000,0.000,0.000,0.000,0.762,1.000,0.750,1.000,0.467,0.632,1.000,1.000,0.429,0.500,0.538,0.393,0.333,0.000,1.000,0.875,1.0,1.000,0.8,0.833
0,183.0,0.0,0.333,0.267,0.000,0.167,0.167,0.429,0.500,1.000,0.000,0.333,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.32,1.000,1.0,0.500,0.286,0.000,1.0
0,183.0,1.0,1.000,0.667,0.800,0.000,0.167,0.333,0.467,0.571,0.286,0.500,0.000,0.455,0.333,0.222,0.333,0.286,0.385,0.250,0.333,1.000,1.000,0.400,0.250,0.667,1.0
0,183.0,2.0,0.333,0.267,0.500,0.167,0.167,0.000,0.500,0.500,0.37,0.333,0.111,0.000,1.000,0.000,0.333,1.000,0.421,0.222,0.32,0.8,1.0,0.333,0.286,0.4,1.0
0,183.0,3.0,0.000,0.000,0.000,0.000,0.167,0.429,0.500,0.400,0.000,0.333,0.000,0.200,0.333,1.000,0.333,0.500,0.000,0.500,0.500,1.000,1.0,0.000,1.000,0.4,1.0
0,183.0,4.0,0.000,0.000,0.500,0.167,0.500,0.500,0.167,0.250,0.571,0.000,0.111,0.000,0.500,0.333,0.400,0.000,0.667,0.000,0.375,0.000,1.0,0.000,0.000,0.4,1.000
0,183.0,5.0,0.333,0.267,0.000,0.000,0.000,0.429,0.500,0.143,1.000,0.000,0.111,0.000,0.500,0.000,0.500,0.308,0.421,0.222,0.000,0.500,1.0,0.333,0.000,0.000,1.0
0,183.0,6.0,0.333,0.400,0.333,0.500,0.000,1.000,0.000,0.333,0.000,1.000,1.000,0.600,0.667,0.333,0.000,0.308,1.000,0.000,0.000,0.8,1.0,0.333,0.286,0.4,1.0
0,181.0,0.0,0.6,1.000,0.238,0.158,0.25,0.167,0.222,0.273,0.500,0.500,0.25,0.000,0.500,0.167,0.438,0.833,0.000,1.000,0.333,1.000,1.0,0.625,1.000,0.6,1.000
0,181.0,1.0,1.000,1.000,0.250,0.158,0.25,0.200,0.375,0.435,0.200,0.500,0.000,0.222,0.389,0.250,0.429,0.500,0.182,0.444,0.167,1.0,1.000,0.571,1.000,0.800,0.500
0,181.0,2.0,0.6,0.417,0.238,0.158,0.25,0.167,0.222,0.345,0.213,0.5,0.000,0.231,1.000,1.000,0.438,0.833,0.000,0.462,0.227,1.0,1.000,0.625,0.857,0.6,1.000
0,181.0,3.0,1.000,0.417,0.000,0.000,1.000,0.167,0.000,0.333,0.250,0.5,0.500,1.000,0.500,0.500,0.000,1.000,0.235,0.462,0.000,1.0,1.0,0.625,0.857,0.000,0.667
0,181.0,4.0,0.000,0.000,0.500,0.400,0.250,0.167,0.125,0.500,0.000,0.500,0.400,0.333,1.000,0.143,0.500,1.000,0.667,0.500,1.000,1.000,1.0,1.000,0.000,1.000,1.000
0,181.0,5.0,0.6,0.000,0.500,0.167,0.25,0.000,0.222,0.167,0.222,1.000,1.000,0.000,0.333,0.100,0.500,1.000,0.235,0.500,0.333,1.0,1.0,0.625,0.857,0.000,0.667
0,181.0,6.0,0.000,0.500,0.000,0.000,0.000,0.167,0.000,0.167,0.143,0.000,0.25,0.000,0.455,0.143,0.500,0.833,0.000,0.000,0.227,1.0,1.0,0.625,1.000,0.000,0.000
0,181.0,0.0,0.500,1.000,0.500,0.167,1.000,0.000,0.750,0.500,0.500,0.333,0.000,0.000,0.000,0.500,0.000,0.714,1.000,1.000,1.000,0.000,0.000,0.25,0.000,1.000,0.833
0,181.0,1.0,1.000,0.750,0.400,0.200,0.000,0.0,0.538,0.235,0.188,0.364,0.333,0.333,0.333,0.176,0.200,0.750,0.214,0.444,0.471,0.500,0.600,0.500,0.429,0.500,1.000
0,181.0,2.0,0.6,0.429,0.263,0.167,0.25,0.000,1.000,0.000,0.000,0.241,0.000,0.297,1.000,0.000,0.222,0.000,0.3,0.5,1.000,0.412,0.571,0.25,0.333,0.833,0.833
0,181.0,3.0,1.000,0.000,0.167,0.000,0.000,0.0,1.000,0.500,0.200,0.500,0.25,0.000,0.667,0.333,0.222,1.000,1.000,1.000,0.000,0.412,0.571,0.25,0.333,0.833,1.000
0,181.0,4.0,0.250,0.500,0.500,0.200,0.333,0.000,0.000,0.143,0.125,0.000,0.000,0.375,0.333,0.545,0.333,0.714,0.000,0.500,0.000,0.000,0.571,0.000,0.000,1.000,0.500
0,181.0,5.0,1.000,0.429,0.263,0.250,0.25,0.0,0.000,0.750,0.091,0.000,0.25,1.000,0.500,0.750,0.333,0.714,0.000,0.500,0.333,0.400,1.000,0.25,0.333,1.000,1.000
0,181.0,6.0,0.6,0.333,0.000,0.000,0.000,0.000,0.500,0.000,0.333,0.333,0.25,0.297,0.000,0.500,0.333,0.714,0.3,0.000,0.406,1.000,0.571,0.000,0.333,0.833,0.833
0,180.0,0.0,1.0,0.000,1.000,0.167,0.375,0.8,0.000,0.000,0.423,0.000,0.167,0.500,0.333,0.000,0.667,1.000,0.000,0.500,0.2,0.333,0.833,0.667,0.000,0.714,0.833
0,180.0,1.0,1.0,1.000,1.000,0.167,0.000,0.000,0.300,0.267,0.571,1.000,0.250,0.333,0.100,0.556,0.600,0.000,0.111,0.250,0.250,0.500,0.833,0.500,0.444,0.333,1.000
0,180.0,2.0,1.0,0.5,1.000,0.000,0.375,0.8,0.2,0.000,0.423,0.667,0.167,0.000,0.000,0.588,0.667,0.4,1.000,0.000,0.2,0.333,0.833,0.667,0.455,1.000,0.833
0,180.0,3.0,1.000,0.5,0.000,0.167,0.375,1.000,0.2,0.000,0.500,0.667,0.167,0.333,0.286,0.667,0.667,0.4,0.500,0.000,0.2,0.333,0.833,0.667,0.455,1.000,0.833
0,180.0,4.0,1.0,0.000,0.000,1.000,0.400,1.000,0.250,0.400,0.250,0.000,0.167,0.333,0.200,0.500,1.000,0.500,0.000,0.333,0.2,0.333,0.833,1.000,1.000,0.714,1.000
0,180.0,5.0,1.000,0.000,0.333,0.000,1.000,0.8,0.000,0.000,0.167,0.500,0.000,0.333,0.211,1.000,0.667,0.4,1.000,1.000,0.000,0.333,0.833,0.667,0.455,0.714,0.000
0,180.0,6.0,1.0,1.000,0.000,0.000,0.000,1.000,0.2,0.250,0.571,1.000,0.000,0.333,0.250,1.000,0.667,0.4,0.000,0.3,0.000,0.000,0.833,0.667,0.455,1.000,1.000
0,180.0,0.0,0.857,1.000,0.208,0.000,0.385,0.714,0.25,0.344,0.000,0.435,0.556,0.417,0.282,0.167,0.000,0.333,0.3,0.000,0.000,1.000,0.889,0.000,0.000,1.000,0.8
0,180.0,1.0,1.000,0.667,0.286,0.429,1.000,0.857,0.444,0.500,0.500,0.571,0.667,0.600,0.192,0.333,0.667,0.000,0.400,0.067,0.100,0.714,0.875,0.857,0.500,0.857,0.667
0,180.0,2.0,0.857,0.5,0.208,0.15,0.385,0.714,0.500,0.344,0.375,0.435,0.000,0.000,1.000,0.250,1.000,0.333,0.000,0.500,0.111,0.688,0.889,0.75,1.000,0.8,0.8
0,180.0,3.0,1.000,0.5,0.000,0.000,0.500,0.750,0.000,0.333,0.333,0.333,0.556,0.417,0.500,0.200,0.500,0.333,1.000,0.000,0.000,1.000,0.889,0.75,0.636,0.000,1.000
0,180.0,4.0,0.000,0.250,0.000,0.000,0.400,0.500,0.200,0.143,0.250,0.333,0.000,0.125,0.250,0.167,0.500,0.500,0.000,1.000,0.125,0.667,0.889,0.75,1.000,0.8,0.8
0,180.0,5.0,1.000,0.500,0.000,0.000,0.333,0.000,0.000,0.333,0.167,0.250,0.556,0.417,0.500,0.333,0.200,0.333,0.3,0.500,0.250,0.500,1.000,0.75,1.000,1.000,0.8
